EmployeeID,Name,Department,Role,Privilege,InheritedRole,Manager,Salary,JoiningDate
User4277,Employee4277,Finance,Auditor,authorize_contracts,,,90413,2021-11-17
User4278,Employee4278,Sales,Director,view_salary,Assistant,,72546,2013-01-10
User4279,Employee4279,HR,Clerk,view_salary,,User2754,139294,2001-01-11
User4280,Employee4280,Legal,Analyst,authorize_contracts,,User3349,145814,2003-07-15
User4281,Employee4281,Legal,Officer,manage_hiring,,User3930,37164,2008-03-05
User4282,Employee4282,HR,Auditor,authorize_contracts,Assistant,,140890,2010-10-27
User4283,Employee4283,IT,Clerk,view_salary,,User334,96169,2007-02-28
User4284,Employee4284,Operations,Director,manage_hiring,,User2499,33985,2006-05-21
User4285,Employee4285,Marketing,Executive,authorize_contracts,,User4730,79722,2020-02-11
User4286,Employee4286,Sales,Clerk,view_salary,,User4907,40968,2020-08-09
User4287,Employee4287,Admin,Officer,manage_hiring,,User1332,136137,2003-10-15
User4288,Employee4288,Legal,Analyst,manage_hiring,,User2845,135347,2020-05-28
User4289,Employee4289,Marketing,Assistant,authorize_contracts,,User1732,72374,2001-04-12
User4290,Employee4290,HR,Assistant,manage_hiring,,,149988,2007-12-15
User4291,Employee4291,Sales,Executive,manage_hiring,,,78748,2017-04-24
User4292,Employee4292,Marketing,Manager,access_database,Director,User1126,82279,2006-07-02
User4293,Employee4293,Admin,Officer,authorize_contracts,Manager,User3237,54502,2002-10-16
User4294,Employee4294,Finance,Assistant,manage_hiring,,User2711,33890,2014-01-01
User4295,Employee4295,Sales,Director,access_database,,User1047,94982,2010-07-25
User4296,Employee4296,Marketing,Assistant,view_salary,,User3001,105189,2010-01-18
User4297,Employee4297,Finance,Clerk,view_salary,,User4843,48983,2012-08-02
User4298,Employee4298,HR,Manager,authorize_contracts,,User3571,82043,2012-05-28
User4299,Employee4299,Marketing,Clerk,view_salary,,User4512,106495,2008-08-15
User4300,Employee4300,Sales,Manager,authorize_contracts,Analyst,,60614,2011-04-18
User4301,Employee4301,Operations,Analyst,access_database,,User4551,111679,2017-04-30
User4302,Employee4302,Marketing,Assistant,approve_expense,,User268,103407,2002-06-04
User4303,Employee4303,Admin,Officer,view_salary,,User3890,100118,2008-10-18
User4304,Employee4304,Operations,Executive,authorize_contracts,,User3950,53765,2006-12-02
User4305,Employee4305,Legal,Assistant,manage_hiring,,,106587,2020-11-22
User4306,Employee4306,Marketing,Director,access_database,,User2512,115765,2020-10-05
User4307,Employee4307,Operations,Analyst,authorize_contracts,Officer,User2619,65827,2008-02-28
User4308,Employee4308,Marketing,Auditor,approve_expense,,,81764,2003-06-14
User4309,Employee4309,Marketing,Executive,view_salary,Director,User1957,84141,2013-07-18
User4310,Employee4310,Finance,Director,approve_expense,,User3373,43918,2008-03-08
User4311,Employee4311,Finance,Analyst,access_database,,,75436,2008-09-27
User4312,Employee4312,Marketing,Officer,manage_hiring,,User1261,81629,2003-05-27
User4313,Employee4313,HR,Auditor,authorize_contracts,,User1729,110932,2016-04-19
User4314,Employee4314,Marketing,Clerk,authorize_contracts,,User1702,135137,2008-06-18
User4315,Employee4315,Marketing,Analyst,view_salary,Manager,,80376,2017-05-15
User4316,Employee4316,Finance,Executive,manage_hiring,,User3854,61063,2013-11-10
User4317,Employee4317,HR,Assistant,view_salary,,User2167,69401,2007-01-07
User4318,Employee4318,Operations,Manager,approve_expense,,,109878,2001-08-10
User4319,Employee4319,HR,Analyst,approve_expense,,User2203,118195,2014-11-01
User4320,Employee4320,HR,Executive,view_salary,Clerk,User2731,105408,2002-10-27
User4321,Employee4321,Admin,Executive,authorize_contracts,Director,User1188,54283,2018-07-30
User4322,Employee4322,Operations,Analyst,access_database,,User1871,38642,2011-09-06
User4323,Employee4323,Admin,Manager,authorize_contracts,Director,User4534,92985,2008-02-01
User4324,Employee4324,Operations,Auditor,authorize_contracts,,User2895,34740,2014-04-10
User4325,Employee4325,Marketing,Executive,authorize_contracts,,User3433,118246,2000-08-17
User4326,Employee4326,HR,Clerk,approve_expense,,,51451,2009-11-21
User4327,Employee4327,Marketing,Auditor,view_salary,,User3510,43519,2004-10-02
User4328,Employee4328,Sales,Clerk,access_database,,User2301,59602,2013-09-11
User4329,Employee4329,Legal,Manager,authorize_contracts,Officer,User4430,144740,2014-07-22
User4330,Employee4330,Finance,Clerk,manage_hiring,Executive,User1236,84183,2018-05-19
User4331,Employee4331,HR,Director,access_database,,,120062,2008-08-31
User4332,Employee4332,Admin,Auditor,authorize_contracts,,User2524,79928,2011-10-26
User4333,Employee4333,Admin,Auditor,authorize_contracts,,,103588,2014-11-23
User4334,Employee4334,Legal,Assistant,authorize_contracts,,,88184,2017-06-03
User4335,Employee4335,IT,Assistant,access_database,,User3294,52679,2003-05-10
User4336,Employee4336,Sales,Officer,approve_expense,,,71198,2008-07-06
User4337,Employee4337,HR,Director,view_salary,,,78252,2021-07-19
User4338,Employee4338,Operations,Director,view_salary,,,80727,2013-12-06
User4339,Employee4339,IT,Analyst,approve_expense,,,69116,2017-01-12
User4340,Employee4340,Sales,Officer,view_salary,,User2323,60654,2006-06-27
User4341,Employee4341,Admin,Auditor,view_salary,Clerk,User1022,75543,2006-02-18
User4342,Employee4342,Marketing,Executive,access_database,Auditor,,53642,2012-01-17
User4343,Employee4343,Sales,Manager,authorize_contracts,,User1727,117761,2020-05-31
User4344,Employee4344,Operations,Officer,view_salary,,User2962,139848,2015-12-19
User4345,Employee4345,Admin,Auditor,approve_expense,Auditor,User2777,96912,2003-04-07
User4346,Employee4346,Sales,Assistant,authorize_contracts,,User1086,113861,2004-09-29
User4347,Employee4347,Admin,Analyst,manage_hiring,,,117607,2011-05-25
User4348,Employee4348,Operations,Analyst,authorize_contracts,,User185,81690,2018-04-03
User4349,Employee4349,Admin,Analyst,authorize_contracts,,User2522,78310,2017-12-14
User4350,Employee4350,HR,Clerk,authorize_contracts,,User3092,121918,2016-04-19
User4351,Employee4351,Finance,Officer,authorize_contracts,Manager,User4727,142233,2015-04-20
User4352,Employee4352,Marketing,Analyst,access_database,,,132778,2017-10-08
User4353,Employee4353,Operations,Clerk,authorize_contracts,,User896,126615,2007-12-18
User4354,Employee4354,Finance,Assistant,access_database,,,95685,2005-11-18
User4355,Employee4355,HR,Analyst,access_database,,User4148,58670,2000-12-06
User4356,Employee4356,HR,Analyst,approve_expense,,User1327,138190,2008-01-01
User4357,Employee4357,Sales,Manager,view_salary,,,127948,2004-04-18
User4358,Employee4358,Finance,Officer,access_database,,,38613,2000-08-01
User4359,Employee4359,IT,Manager,authorize_contracts,,User716,148039,2001-08-11
User4360,Employee4360,Legal,Manager,access_database,Officer,User1586,106103,2003-06-17
User4361,Employee4361,Finance,Clerk,view_salary,,,143583,2021-09-28
User4362,Employee4362,IT,Officer,authorize_contracts,Assistant,,40860,2019-09-18
User4363,Employee4363,Legal,Manager,approve_expense,,User2305,130554,2016-02-04
User4364,Employee4364,Finance,Manager,authorize_contracts,,User3811,124623,2015-04-25
User4365,Employee4365,Sales,Officer,manage_hiring,,User3913,110860,2017-12-03
User4366,Employee4366,Finance,Manager,approve_expense,,User2998,30208,2018-07-27
User4367,Employee4367,Operations,Officer,authorize_contracts,,User4141,41206,2005-02-15
User4368,Employee4368,Operations,Analyst,access_database,,,47574,2005-04-10
User4369,Employee4369,Sales,Director,view_salary,,,102906,2013-08-25
User4370,Employee4370,Operations,Analyst,access_database,,User4837,90559,2004-09-17
User4371,Employee4371,IT,Analyst,view_salary,Clerk,,87881,2003-03-01
User4372,Employee4372,Operations,Analyst,view_salary,,User2774,39064,2017-10-12
User4373,Employee4373,Finance,Executive,authorize_contracts,Analyst,User406,71488,2009-06-19
User4374,Employee4374,HR,Officer,approve_expense,Director,User168,47663,2001-12-14
User4375,Employee4375,HR,Analyst,manage_hiring,Executive,User3945,98708,2007-12-20
User4376,Employee4376,Legal,Executive,access_database,,User3505,64633,2002-09-16
User4377,Employee4377,IT,Assistant,view_salary,,User3304,84521,2014-05-10
User4378,Employee4378,Sales,Clerk,view_salary,,User3284,66618,2019-06-13
User4379,Employee4379,Admin,Executive,authorize_contracts,Auditor,,50292,2020-03-26
User4380,Employee4380,Legal,Manager,approve_expense,,,120481,2014-06-14
User4381,Employee4381,IT,Assistant,authorize_contracts,,User4759,130907,2006-05-05
User4382,Employee4382,HR,Assistant,approve_expense,,,122846,2001-11-30
User4383,Employee4383,IT,Clerk,access_database,,User4715,139326,2007-10-13
User4384,Employee4384,Legal,Officer,authorize_contracts,,User3086,123425,2015-01-23
User4385,Employee4385,Admin,Director,approve_expense,Clerk,,85155,2020-02-21
User4386,Employee4386,Operations,Assistant,approve_expense,,,109521,2002-08-19
User4387,Employee4387,Admin,Analyst,view_salary,,User3269,107972,2020-03-12
User4388,Employee4388,Marketing,Officer,approve_expense,,User1736,134802,2014-05-24
User4389,Employee4389,Legal,Officer,authorize_contracts,Officer,User71,48127,2004-05-30
User4390,Employee4390,HR,Analyst,authorize_contracts,,User3244,137647,2007-01-09
User4391,Employee4391,HR,Officer,manage_hiring,,,67056,2020-12-30
User4392,Employee4392,HR,Officer,access_database,,User4505,65944,2004-07-22
User4393,Employee4393,Sales,Assistant,view_salary,,User4176,82821,2006-06-12
User4394,Employee4394,Admin,Officer,access_database,,User1782,104695,2007-03-14
User4395,Employee4395,Legal,Officer,manage_hiring,,User2241,99993,2003-09-11
User4396,Employee4396,Admin,Officer,access_database,Executive,User748,70079,2014-02-02
User4397,Employee4397,Sales,Officer,approve_expense,Auditor,User3013,93003,2006-11-04
User4398,Employee4398,IT,Officer,authorize_contracts,,User2091,92784,2011-05-01
User4399,Employee4399,Sales,Executive,view_salary,Director,,87977,2007-05-12
User4400,Employee4400,Operations,Manager,view_salary,,User4348,32399,2020-08-20
User4401,Employee4401,IT,Officer,authorize_contracts,,User1977,149777,2007-04-26
User4402,Employee4402,Operations,Officer,authorize_contracts,,User1144,39755,2018-06-11
User4403,Employee4403,Marketing,Analyst,access_database,,User3068,81223,2012-01-17
User4404,Employee4404,IT,Officer,manage_hiring,,,74625,2008-01-20
User4405,Employee4405,IT,Officer,access_database,,,125699,2000-02-28
User4406,Employee4406,Legal,Assistant,manage_hiring,,,107638,2003-12-17
User4407,Employee4407,HR,Assistant,authorize_contracts,,User2967,91846,2007-09-03
User4408,Employee4408,HR,Director,approve_expense,,User2276,88392,2010-07-15
User4409,Employee4409,Admin,Director,manage_hiring,,,87509,2004-06-03
User4410,Employee4410,Marketing,Clerk,view_salary,,,74341,2003-05-13
User4411,Employee4411,Marketing,Auditor,approve_expense,,,125651,2005-05-12
User4412,Employee4412,HR,Auditor,approve_expense,,User3128,98469,2010-07-14
User4413,Employee4413,Legal,Executive,authorize_contracts,,User4345,123739,2003-12-22
User4414,Employee4414,Admin,Auditor,approve_expense,,User1170,98544,2006-02-09
User4415,Employee4415,Finance,Director,authorize_contracts,,User2039,140093,2002-10-07
User4416,Employee4416,Operations,Clerk,view_salary,Director,User2759,56849,2017-10-13
User4417,Employee4417,Legal,Analyst,access_database,,User3505,64930,2013-09-07
User4418,Employee4418,Operations,Officer,approve_expense,,User1847,148389,2009-04-02
User4419,Employee4419,HR,Analyst,approve_expense,,User533,112163,2012-10-01
User4420,Employee4420,Finance,Auditor,access_database,,User1432,88083,2014-02-05
User4421,Employee4421,Sales,Officer,approve_expense,,,42052,2004-09-18
User4422,Employee4422,Legal,Clerk,approve_expense,Clerk,User1595,57531,2018-11-26
User4423,Employee4423,Sales,Manager,approve_expense,,User4535,50735,2007-10-18
User4424,Employee4424,Marketing,Officer,access_database,,User4898,32829,2008-12-20
User4425,Employee4425,Operations,Officer,view_salary,Assistant,User174,125984,2021-02-23
User4426,Employee4426,Operations,Director,access_database,,,115782,2015-09-07
User4427,Employee4427,Operations,Executive,access_database,,,39253,2013-09-08
User4428,Employee4428,IT,Director,approve_expense,,User4083,54722,2008-07-01
User4429,Employee4429,IT,Officer,manage_hiring,,,54780,2013-06-11
User4430,Employee4430,Marketing,Executive,view_salary,,,78512,2018-05-25
User4431,Employee4431,HR,Officer,access_database,,,57128,2004-08-22
User4432,Employee4432,Sales,Manager,approve_expense,,User1732,53433,2016-12-12
User4433,Employee4433,Legal,Officer,authorize_contracts,,User2642,78626,2000-10-27
User4434,Employee4434,Finance,Officer,access_database,,User3950,122528,2003-06-29
User4435,Employee4435,Marketing,Clerk,approve_expense,,User4626,64648,2011-06-27
User4436,Employee4436,Admin,Officer,approve_expense,,User4902,82008,2016-09-27
User4437,Employee4437,Operations,Clerk,access_database,,User320,55206,2017-06-23
User4438,Employee4438,Legal,Assistant,view_salary,,User2545,115274,2012-10-07
User4439,Employee4439,Marketing,Executive,access_database,Director,User3830,34614,2003-09-15
User4440,Employee4440,Marketing,Assistant,view_salary,Clerk,,82825,2015-04-16
User4441,Employee4441,Marketing,Director,view_salary,,User911,69351,2013-07-03
User4442,Employee4442,HR,Assistant,approve_expense,,User158,31682,2011-10-19
User4443,Employee4443,IT,Clerk,manage_hiring,,User3795,126597,2020-01-11
User4444,Employee4444,Marketing,Auditor,approve_expense,,,111734,2001-03-13
User4445,Employee4445,Marketing,Manager,approve_expense,Executive,,144672,2010-09-25
User4446,Employee4446,Sales,Officer,authorize_contracts,Officer,User609,124257,2009-07-12
User4447,Employee4447,Sales,Manager,view_salary,,User2295,111250,2003-02-26
User4448,Employee4448,Legal,Director,manage_hiring,,User1584,102379,2012-08-26
User4449,Employee4449,Sales,Manager,approve_expense,,User634,129737,2009-08-26
User4450,Employee4450,Admin,Assistant,authorize_contracts,,User2124,95219,2017-11-04
User4451,Employee4451,Legal,Auditor,access_database,Officer,User458,79461,2009-02-12
User4452,Employee4452,Finance,Executive,approve_expense,Manager,User3887,117067,2013-08-16
User4453,Employee4453,Marketing,Officer,view_salary,,User780,124027,2008-04-19
User4454,Employee4454,Legal,Clerk,approve_expense,,User72,125481,2015-01-05
User4455,Employee4455,IT,Executive,approve_expense,Manager,User1381,74718,2000-05-07
User4456,Employee4456,Sales,Officer,view_salary,,User237,92434,2004-12-17
User4457,Employee4457,Marketing,Manager,approve_expense,,User2142,102104,2000-11-02
User4458,Employee4458,IT,Executive,approve_expense,,User1764,148825,2010-03-04
User4459,Employee4459,IT,Auditor,access_database,,User3247,112867,2006-09-02
User4460,Employee4460,Marketing,Executive,approve_expense,,User3124,34769,2021-09-08
User4461,Employee4461,HR,Assistant,authorize_contracts,,User4318,103943,2005-12-29
User4462,Employee4462,Finance,Assistant,access_database,,User1458,108559,2011-11-08
User4463,Employee4463,Sales,Clerk,view_salary,,,82623,2007-10-28
User4464,Employee4464,HR,Executive,access_database,,,122806,2005-01-03
User4465,Employee4465,Sales,Analyst,approve_expense,,,98002,2008-11-27
User4466,Employee4466,Legal,Analyst,authorize_contracts,,User4558,47244,2005-11-29
User4467,Employee4467,Legal,Director,approve_expense,,User1515,68239,2014-07-09
User4468,Employee4468,Legal,Executive,manage_hiring,,,63358,2012-06-28
User4469,Employee4469,HR,Analyst,access_database,,,125001,2018-09-01
User4470,Employee4470,Finance,Executive,approve_expense,,,94581,2002-12-19
User4471,Employee4471,Finance,Analyst,authorize_contracts,Manager,,48263,2004-11-13
User4472,Employee4472,Sales,Officer,approve_expense,,User967,142807,2011-09-22
User4473,Employee4473,Sales,Assistant,authorize_contracts,,,33091,2009-02-19
User4474,Employee4474,Legal,Officer,view_salary,,User2631,132542,2014-05-06
User4475,Employee4475,Legal,Assistant,view_salary,,User1785,41302,2018-05-15
User4476,Employee4476,Operations,Assistant,approve_expense,,User4634,97896,2005-08-23
User4477,Employee4477,Admin,Analyst,authorize_contracts,,User1059,35668,2008-12-04
User4478,Employee4478,HR,Assistant,manage_hiring,Assistant,User2271,142056,2011-04-09
User4479,Employee4479,IT,Assistant,authorize_contracts,,,92845,2020-01-11
User4480,Employee4480,IT,Analyst,access_database,Director,User3582,94325,2009-10-16
User4481,Employee4481,Sales,Assistant,view_salary,,User748,59131,2006-05-15
User4482,Employee4482,Marketing,Auditor,view_salary,Executive,User1391,91668,2003-10-27
User4483,Employee4483,Marketing,Auditor,access_database,,,110247,2019-08-19
User4484,Employee4484,Legal,Clerk,view_salary,Officer,User3784,88594,2008-08-23
User4485,Employee4485,Admin,Auditor,authorize_contracts,,,142027,2011-07-27
User4486,Employee4486,IT,Analyst,access_database,,User3795,97199,2009-11-12
User4487,Employee4487,HR,Analyst,access_database,,,71368,2001-05-11
User4488,Employee4488,Finance,Auditor,approve_expense,Analyst,User2169,54212,2002-03-17
User4489,Employee4489,IT,Assistant,access_database,,User2890,143093,2000-11-25
User4490,Employee4490,Legal,Director,approve_expense,,User2581,71234,2004-05-03
User4491,Employee4491,Operations,Clerk,view_salary,,,84830,2000-02-14
User4492,Employee4492,IT,Analyst,approve_expense,,,88723,2010-02-12
User4493,Employee4493,Admin,Executive,access_database,,User1465,74718,2019-11-16
User4494,Employee4494,Sales,Clerk,access_database,,,48411,2011-01-24
User4495,Employee4495,Finance,Officer,approve_expense,,User3017,31983,2018-07-26
User4496,Employee4496,Legal,Director,approve_expense,,User4010,145662,2008-11-30
User4497,Employee4497,Admin,Officer,access_database,,,73902,2019-10-14
User4498,Employee4498,Legal,Director,access_database,,User4229,113216,2003-12-06
User4499,Employee4499,HR,Analyst,authorize_contracts,,,87951,2016-02-25
User4500,Employee4500,Sales,Clerk,access_database,,User2222,98605,2021-08-17
User4501,Employee4501,HR,Assistant,approve_expense,,,84604,2010-02-03
User4502,Employee4502,IT,Manager,manage_hiring,,,54588,2012-02-19
User4503,Employee4503,IT,Executive,approve_expense,,User4324,121371,2008-09-05
User4504,Employee4504,Operations,Clerk,access_database,,User2840,149681,2001-06-26
User4505,Employee4505,HR,Manager,authorize_contracts,Auditor,,143033,2004-01-02
User4506,Employee4506,Finance,Executive,manage_hiring,,,118626,2000-08-31
User4507,Employee4507,Legal,Executive,approve_expense,,User1424,43648,2010-07-21
User4508,Employee4508,Finance,Director,authorize_contracts,,,45452,2011-04-04
User4509,Employee4509,Marketing,Analyst,manage_hiring,,User655,90583,2016-12-30
User4510,Employee4510,HR,Executive,approve_expense,,User2838,63297,2001-03-08
User4511,Employee4511,Sales,Auditor,approve_expense,,User546,55866,2000-02-16
User4512,Employee4512,Finance,Analyst,access_database,,User2650,114989,2013-08-02
User4513,Employee4513,Operations,Executive,approve_expense,,User4144,57770,2021-05-15
User4514,Employee4514,Admin,Clerk,manage_hiring,,,35435,2009-11-14
User4515,Employee4515,IT,Director,approve_expense,,User4913,146090,2021-10-09
User4516,Employee4516,Admin,Executive,approve_expense,,,64847,2012-08-26
User4517,Employee4517,Admin,Manager,approve_expense,,User1670,79105,2005-06-01
User4518,Employee4518,Legal,Auditor,view_salary,,,129487,2010-06-29
User4519,Employee4519,Sales,Executive,access_database,,User3690,60565,2013-02-27
User4520,Employee4520,Finance,Executive,manage_hiring,,User740,94807,2004-07-14
User4521,Employee4521,IT,Manager,authorize_contracts,,User1375,85574,2013-12-20
User4522,Employee4522,Finance,Analyst,view_salary,Executive,User1740,128567,2011-04-07
User4523,Employee4523,Finance,Auditor,authorize_contracts,Manager,User4560,30580,2001-11-30
User4524,Employee4524,HR,Auditor,authorize_contracts,Analyst,,144155,2018-09-02
User4525,Employee4525,Operations,Manager,authorize_contracts,Auditor,User1184,114447,2020-07-21
User4526,Employee4526,Finance,Manager,manage_hiring,,User4126,107611,2015-05-14
User4527,Employee4527,Admin,Executive,authorize_contracts,,,105677,2018-06-15
User4528,Employee4528,IT,Clerk,view_salary,,User1816,42479,2021-02-13
User4529,Employee4529,IT,Executive,authorize_contracts,,User2045,33076,2016-01-12
User4530,Employee4530,Sales,Auditor,access_database,,,76994,2002-01-09
User4531,Employee4531,Finance,Clerk,view_salary,,User1512,118913,2020-05-22
User4532,Employee4532,Marketing,Clerk,access_database,,User2026,142610,2013-07-31
User4533,Employee4533,Operations,Auditor,access_database,,User3145,86673,2015-05-26
User4534,Employee4534,HR,Clerk,access_database,,User2790,116505,2007-11-05
User4535,Employee4535,IT,Manager,view_salary,Auditor,User2784,136257,2016-10-04
User4536,Employee4536,Operations,Director,approve_expense,,User1784,92887,2013-11-09
User4537,Employee4537,IT,Analyst,approve_expense,,,72921,2001-04-04
User4538,Employee4538,IT,Director,manage_hiring,,User4974,31936,2012-09-11
User4539,Employee4539,Marketing,Auditor,approve_expense,,User3591,147355,2002-04-29
User4540,Employee4540,Marketing,Assistant,approve_expense,Director,,132183,2013-03-09
User4541,Employee4541,IT,Analyst,view_salary,,,114162,2000-01-03
User4542,Employee4542,Sales,Analyst,approve_expense,Officer,User1748,55448,2008-08-27
User4543,Employee4543,Finance,Clerk,authorize_contracts,,User3367,82974,2002-03-29
User4544,Employee4544,Sales,Analyst,authorize_contracts,,,126841,2001-07-09
User4545,Employee4545,IT,Auditor,view_salary,,,90865,2003-01-12
User4546,Employee4546,Operations,Officer,authorize_contracts,,,130379,2004-11-11
User4547,Employee4547,Legal,Manager,manage_hiring,,User873,45984,2002-04-05
User4548,Employee4548,IT,Analyst,view_salary,,User4397,37298,2019-12-20
User4549,Employee4549,Operations,Manager,view_salary,,,131890,2008-07-12
User4550,Employee4550,Marketing,Analyst,approve_expense,Clerk,User4288,57833,2005-04-21
User4551,Employee4551,Sales,Analyst,approve_expense,,,95945,2020-10-17
User4552,Employee4552,Legal,Director,access_database,,User2748,31554,2002-04-05
User4553,Employee4553,Finance,Assistant,approve_expense,,User3955,129756,2007-03-04
User4554,Employee4554,Legal,Manager,view_salary,Officer,User2320,72132,2011-11-07
User4555,Employee4555,Marketing,Officer,approve_expense,Analyst,,143253,2017-06-13
User4556,Employee4556,Operations,Auditor,manage_hiring,,,95985,2012-04-08
User4557,Employee4557,Marketing,Officer,approve_expense,,User604,74181,2019-07-30
User4558,Employee4558,Legal,Executive,manage_hiring,,User4777,82123,2000-05-11
User4559,Employee4559,Legal,Manager,view_salary,Auditor,,62858,2000-01-02
User4560,Employee4560,Marketing,Analyst,manage_hiring,,User2862,74160,2021-10-10
User4561,Employee4561,Sales,Executive,view_salary,,User2752,37834,2020-04-29
User4562,Employee4562,Operations,Clerk,manage_hiring,,,136211,2021-08-18
User4563,Employee4563,Sales,Manager,approve_expense,,User1700,143749,2014-09-24
User4564,Employee4564,Finance,Officer,view_salary,,,48239,2010-12-08
User4565,Employee4565,HR,Officer,approve_expense,,,147929,2015-03-17
User4566,Employee4566,Sales,Executive,approve_expense,,User835,46725,2015-01-04
User4567,Employee4567,Sales,Manager,approve_expense,,User3129,39966,2008-01-30
User4568,Employee4568,Legal,Director,authorize_contracts,,,37419,2014-06-13
User4569,Employee4569,Sales,Clerk,manage_hiring,Clerk,User560,119777,2013-12-31
User4570,Employee4570,Admin,Director,manage_hiring,Manager,User3223,89905,2014-06-06
User4571,Employee4571,Operations,Clerk,approve_expense,,User4693,147083,2001-05-30
User4572,Employee4572,Sales,Executive,authorize_contracts,Auditor,User2450,117390,2007-12-04
User4573,Employee4573,HR,Officer,authorize_contracts,Assistant,,68224,2008-02-14
User4574,Employee4574,Legal,Analyst,authorize_contracts,,User188,81608,2016-12-13
User4575,Employee4575,Finance,Auditor,manage_hiring,,User2530,86316,2008-07-31
User4576,Employee4576,HR,Assistant,manage_hiring,,User349,35534,2012-11-14
User4577,Employee4577,Admin,Executive,approve_expense,,User4564,93676,2020-12-02
User4578,Employee4578,Sales,Auditor,access_database,,User1512,70454,2001-08-17
User4579,Employee4579,IT,Director,authorize_contracts,,User3287,138202,2017-08-28
User4580,Employee4580,Finance,Officer,access_database,Analyst,User1921,124002,2016-06-09
User4581,Employee4581,Finance,Officer,access_database,Auditor,,75638,2012-11-19
User4582,Employee4582,Finance,Manager,view_salary,,,45765,2004-01-13
User4583,Employee4583,Finance,Analyst,view_salary,,User3272,70978,2015-10-04
User4584,Employee4584,Finance,Executive,view_salary,,User3289,31650,2021-06-28
User4585,Employee4585,Finance,Director,approve_expense,Director,User266,57991,2014-04-02
User4586,Employee4586,Operations,Manager,approve_expense,,User931,37547,2005-11-29
User4587,Employee4587,HR,Analyst,view_salary,,User4120,146152,2021-07-12
User4588,Employee4588,Operations,Director,manage_hiring,,User2079,87022,2004-05-08
User4589,Employee4589,Sales,Officer,approve_expense,,User3104,57431,2005-09-03
User4590,Employee4590,HR,Analyst,view_salary,Director,User1493,106075,2003-03-30
User4591,Employee4591,IT,Director,access_database,,,136301,2005-10-11
User4592,Employee4592,IT,Clerk,manage_hiring,,User285,96875,2004-05-18
User4593,Employee4593,Sales,Officer,approve_expense,,User1829,110502,2017-10-23
User4594,Employee4594,Operations,Executive,authorize_contracts,,User4095,77750,2012-09-17
User4595,Employee4595,Marketing,Auditor,authorize_contracts,,User3754,107126,2017-03-29
User4596,Employee4596,IT,Analyst,manage_hiring,,User743,90675,2000-10-03
User4597,Employee4597,IT,Director,access_database,Clerk,User191,64650,2019-09-03
User4598,Employee4598,Legal,Clerk,manage_hiring,,,144871,2006-06-23
User4599,Employee4599,Admin,Assistant,approve_expense,,User255,39285,2004-01-01
User4600,Employee4600,Legal,Officer,approve_expense,,,82755,2017-12-22
User4601,Employee4601,Legal,Clerk,approve_expense,,User332,125106,2010-01-13
User4602,Employee4602,Admin,Officer,view_salary,,User4074,72927,2020-05-08
User4603,Employee4603,Finance,Officer,authorize_contracts,,,58234,2014-09-16
User4604,Employee4604,IT,Assistant,manage_hiring,,,94667,2019-09-11
User4605,Employee4605,Admin,Officer,authorize_contracts,,,116969,2020-02-09
User4606,Employee4606,Finance,Director,approve_expense,,User514,107604,2008-02-13
User4607,Employee4607,HR,Assistant,authorize_contracts,Analyst,User1639,121496,2018-03-28
User4608,Employee4608,Operations,Manager,authorize_contracts,,User299,66549,2002-02-21
User4609,Employee4609,Admin,Executive,access_database,Assistant,User1262,43437,2002-03-25
User4610,Employee4610,Sales,Manager,manage_hiring,,,69943,2019-04-01
User4611,Employee4611,IT,Executive,authorize_contracts,,User3246,103135,2020-06-09
User4612,Employee4612,Operations,Executive,view_salary,,User4652,34562,2000-10-07
User4613,Employee4613,Legal,Officer,approve_expense,,User3228,107902,2010-07-28
User4614,Employee4614,Legal,Auditor,approve_expense,,User222,38886,2013-06-14
User4615,Employee4615,Admin,Analyst,view_salary,,,143297,2008-08-19
User4616,Employee4616,Sales,Assistant,access_database,,,35225,2015-04-12
User4617,Employee4617,Sales,Officer,view_salary,,,35823,2000-08-01
User4618,Employee4618,Operations,Officer,approve_expense,,User1251,128050,2018-08-11
User4619,Employee4619,Legal,Assistant,authorize_contracts,,User1164,81281,2016-08-10
User4620,Employee4620,Finance,Officer,manage_hiring,Clerk,User1529,148511,2008-08-11
User4621,Employee4621,Operations,Clerk,manage_hiring,,User739,31541,2011-05-30
User4622,Employee4622,Operations,Auditor,authorize_contracts,Clerk,,113100,2000-08-10
User4623,Employee4623,Admin,Assistant,manage_hiring,,,67397,2005-03-11
User4624,Employee4624,Marketing,Auditor,authorize_contracts,Analyst,User532,135185,2011-01-01
User4625,Employee4625,Admin,Manager,view_salary,Officer,User3930,136725,2000-08-26
User4626,Employee4626,HR,Clerk,view_salary,,User2753,71420,2014-03-31
User4627,Employee4627,Marketing,Executive,view_salary,,User4792,138539,2004-07-15
User4628,Employee4628,IT,Officer,authorize_contracts,,User356,37220,2020-11-07
User4629,Employee4629,Finance,Officer,approve_expense,Manager,User813,106234,2014-12-27
User4630,Employee4630,Operations,Analyst,view_salary,Executive,User3803,86960,2018-02-19
User4631,Employee4631,Marketing,Analyst,view_salary,,User4400,42660,2006-11-02
User4632,Employee4632,IT,Assistant,manage_hiring,Director,User436,115585,2013-10-24
User4633,Employee4633,Admin,Manager,manage_hiring,,User4115,145280,2001-07-19
User4634,Employee4634,Operations,Officer,authorize_contracts,,User3753,80166,2011-11-28
